ZOMET_IRONI,SEMEL_YISHUV,X,Y,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years
10730021.0,9000,182823.0,573355.0,2023,12,62,4,1,4,1,9,0,3,3,1,5,4,1,1,2.0,1,1,62,14,1,3.2,40.0
10730021.0,9000,182823.0,573355.0,2023,12,62,4,1,4,1,9,0,3,3,1,5,4,1,1,2.0,1,1,62,5,1,3.2,8.0
20390894.0,8300,176942.0,653535.0,2023,6,63,4,1,1,1,8,0,3,2,1,0,3,1,1,2.0,1,1,44,9,1,1.32,12.0
20390894.0,8300,176942.0,653535.0,2023,6,63,4,1,1,1,8,0,3,2,1,0,3,1,1,2.0,1,1,44,12,1,1.32,7.0
24030844.0,3000,217288.0,626884.0,2023,9,53,4,1,6,1,9,3,0,1,1,3,3,1,0,6.0,1,1,11,11,2,3.12,34.0
24030844.0,3000,217288.0,626884.0,2023,9,53,4,1,6,1,9,3,0,1,1,3,3,1,0,6.0,1,1,11,12,1,3.12,25.0
260214.0,3000,219743.0,633275.0,2023,12,67,4,5,1,1,8,3,0,1,1,2,3,6,1,2.0,1,1,11,7,2,0.6,14.0
17130001.0,7900,187771.0,668027.0,2023,10,72,4,1,6,1,8,0,3,2,1,4,3,1,1,2.0,1,1,42,15,1,5.04,59.0
17130001.0,7900,187771.0,668027.0,2023,10,72,4,1,6,1,8,0,3,2,1,4,3,1,1,2.0,1,1,42,5,1,5.04,6.0
17130001.0,7900,187771.0,668027.0,2023,10,72,4,1,6,1,8,0,3,2,1,4,3,1,1,2.0,1,1,42,8,1,5.04,21.0
9290009.0,6500,195304.0,702848.0,2023,6,59,4,1,1,1,9,9,0,0,0,0,5,11,9,,9,9,32,10,1,2.88,3.0
20170001.0,8300,182522.0,653630.0,2023,3,42,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,44,8,1,1.32,15.0
20170001.0,8300,182522.0,653630.0,2023,3,42,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,44,6,2,1.32,11.0
7070002.0,1061,229738.0,733830.0,2023,3,93,4,5,6,1,5,0,3,1,1,2,3,3,0,1.0,5,1,23,5,1,1.32,6.0
15600733.0,5000,177172.0,661016.0,2023,11,54,4,1,5,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,99,0,1.32,
15600733.0,5000,177172.0,661016.0,2023,11,54,4,1,5,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,6,2,1.32,7.0
300052.0,7900,190337.0,665841.0,2023,1,74,4,5,1,1,9,0,3,1,1,4,3,3,1,2.0,1,1,42,4,1,1.98,
300052.0,7900,190337.0,665841.0,2023,1,74,4,5,1,1,9,0,3,1,1,4,3,3,1,2.0,1,1,42,99,0,1.98,
12500912.0,5000,180498.0,663529.0,2023,4,53,4,1,5,1,8,1,0,1,1,3,3,1,0,1.0,1,1,51,11,1,0.9,35.0
8270053.0,6600,178476.0,658406.0,2023,2,65,4,1,6,1,8,3,0,6,3,4,5,11,1,3.0,2,1,51,10,1,1.92,28.0
8640022.0,9000,179924.0,572266.0,2023,9,76,4,5,1,1,9,1,0,1,1,2,3,6,0,6.0,1,1,62,14,2,5.04,46.0
8640022.0,9000,179924.0,572266.0,2023,9,76,4,5,1,1,9,1,0,1,1,2,3,6,0,6.0,1,1,62,6,1,5.04,8.0
11670122.0,4000,207561.0,746985.0,2023,8,83,4,5,3,1,8,3,0,1,1,2,3,3,1,2.0,1,1,31,5,1,8.52,6.0
11670122.0,4000,207561.0,746985.0,2023,8,83,4,5,3,1,8,3,0,1,1,2,3,3,1,2.0,1,1,31,11,1,8.52,38.0
10150344.0,70,168951.0,637393.0,2023,7,78,4,1,2,1,8,0,3,1,1,3,3,11,1,2.0,1,1,61,15,1,2.52,55.0
10150344.0,70,168951.0,637393.0,2023,7,78,4,1,2,1,8,0,3,1,1,3,3,11,1,2.0,1,1,61,7,1,2.52,17.0
10001.0,70,168327.0,635376.0,2023,3,68,4,1,3,1,8,0,3,1,1,3,3,1,1,2.0,1,6,61,5,2,2.52,9.0
10001.0,70,168327.0,635376.0,2023,3,68,4,1,3,1,8,0,3,1,1,3,3,1,1,2.0,1,6,61,10,2,2.52,29.0
10064.0,3780,210297.0,622865.0,2023,12,64,4,1,3,1,8,3,0,1,0,0,2,1,0,1.0,1,1,77,5,1,0.6,6.0
8940032.0,7900,189365.0,664737.0,2023,3,50,4,1,4,1,8,3,0,1,1,4,3,1,1,2.0,1,1,42,6,1,3.8,7.0
8940032.0,7900,189365.0,664737.0,2023,3,50,4,1,4,1,8,3,0,1,1,4,3,1,1,2.0,1,1,42,5,2,3.8,6.0
10020114.0,8600,182200.0,666195.0,2023,8,35,4,1,1,1,9,3,0,1,1,2,3,1,0,1.0,1,1,51,15,1,0.6,56.0
8650723.0,3000,222404.0,633726.0,2023,12,67,4,5,6,1,8,0,3,1,1,5,3,3,1,2.0,1,1,11,11,1,3.84,34.0
8650723.0,3000,222404.0,633726.0,2023,12,67,4,5,6,1,8,0,3,1,1,5,3,3,1,2.0,1,1,11,13,1,3.84,46.0
24800244.0,5000,184423.0,669189.0,2023,9,32,4,1,4,1,8,1,0,1,1,1,3,1,0,1.0,1,1,51,8,2,1.32,23.0
24800244.0,5000,184423.0,669189.0,2023,9,32,4,1,4,1,8,1,0,1,1,1,3,1,0,1.0,1,1,51,3,1,1.32,
11770521.0,3000,220860.0,631235.0,2023,9,66,4,1,2,1,9,3,0,6,1,2,5,2,1,2.0,9,5,11,6,2,5.04,5.0
90121.0,8600,181637.0,665200.0,2023,1,30,4,1,1,1,9,3,0,1,0,2,5,1,0,7.0,1,1,51,99,0,1.32,
90121.0,8600,181637.0,665200.0,2023,1,30,4,1,1,1,9,3,0,1,0,2,5,1,0,7.0,1,1,51,99,0,1.32,
30554.0,5000,179139.0,663791.0,2023,7,82,4,5,5,1,8,1,0,1,1,2,3,6,1,2.0,1,1,51,11,1,2.52,38.0
30554.0,5000,179139.0,663791.0,2023,7,82,4,5,5,1,8,1,0,1,1,2,3,6,1,2.0,1,1,51,6,1,2.52,10.0
7630003.0,70,166282.0,634793.0,2023,6,75,4,1,6,1,9,0,4,1,1,5,5,1,0,1.0,1,1,61,13,1,1.92,47.0
7630003.0,70,166282.0,634793.0,2023,6,75,4,1,6,1,9,0,4,1,1,5,5,1,0,1.0,1,1,61,6,1,1.92,6.0
9850054.0,7900,190940.0,665512.0,2023,8,30,4,1,1,1,8,0,2,1,1,4,3,1,0,1.0,1,1,42,14,1,1.92,29.0
9850054.0,7900,190940.0,665512.0,2023,8,30,4,1,1,1,8,0,2,1,1,4,3,1,0,1.0,1,1,42,6,1,1.92,
19010136.0,8300,181466.0,651295.0,2023,10,13,1,5,7,1,9,0,2,1,1,5,3,3,1,2.0,1,1,44,5,1,1.98,6.0
19010136.0,8300,181466.0,651295.0,2023,10,13,1,5,7,1,9,0,2,1,1,5,3,3,1,2.0,1,1,44,7,1,1.98,11.0
270001.0,1031,161116.0,604641.0,2023,5,42,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,61,14,1,0.9,50.0
9580001.0,8700,188914.0,678026.0,2023,5,44,4,1,6,1,9,3,0,1,1,2,3,1,0,7.0,1,1,42,16,1,0.6,63.0
8350002.0,7000,189943.0,650444.0,2023,3,77,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,43,8,2,1.32,22.0
8350002.0,7000,189943.0,650444.0,2023,3,77,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,43,6,1,1.32,11.0
100001.0,9400,189575.0,660541.0,2023,12,69,4,5,4,1,5,0,3,1,1,2,3,10,0,5.0,1,1,42,14,1,0.9,29.0
10910232.0,4000,199805.0,746516.0,2023,6,42,4,1,5,1,8,3,0,1,1,5,3,1,0,1.0,1,1,31,7,2,0.6,13.0
7690023.0,6200,175879.0,658918.0,2023,1,53,4,1,2,1,8,3,0,1,1,2,5,1,1,2.0,1,1,51,14,1,2.52,48.0
7690023.0,6200,175879.0,658918.0,2023,1,53,4,1,2,1,8,3,0,1,1,2,5,1,1,2.0,1,1,51,9,2,2.52,23.0
30041.0,6100,185131.0,665144.0,2023,4,37,4,1,1,1,9,1,0,1,1,3,3,1,0,1.0,1,1,51,6,1,0.6,5.0
7860015.0,9000,180764.0,574567.0,2023,1,57,4,1,7,1,8,0,3,2,1,3,3,1,1,2.0,1,1,62,10,1,1.32,17.0
7860015.0,9000,180764.0,574567.0,2023,1,57,4,1,7,1,8,0,3,2,1,3,3,1,1,2.0,1,1,62,13,1,1.32,34.0
28040411.0,3000,218030.0,628506.0,2023,4,84,1,5,4,1,9,3,0,8,1,3,1,6,1,3.0,9,1,11,10,1,10.76,28.0
28040411.0,3000,218030.0,628506.0,2023,4,84,1,5,4,1,9,3,0,8,1,3,1,6,1,3.0,9,1,11,6,1,10.76,13.0
7460001.0,2600,194639.0,385189.0,2023,8,75,4,1,6,1,8,0,3,0,0,2,3,1,0,6.0,1,1,62,4,1,2.52,4.0
7460001.0,2600,194639.0,385189.0,2023,8,75,4,1,6,1,8,0,3,0,0,2,3,1,0,6.0,1,1,62,5,2,2.52,7.0
98340774.0,9000,178570.0,573204.0,2023,4,52,4,1,7,1,9,0,3,2,1,2,4,1,1,2.0,1,1,62,9,2,1.32,26.0
98340774.0,9000,178570.0,573204.0,2023,4,52,4,1,7,1,9,0,3,2,1,2,4,1,1,2.0,1,1,62,15,1,1.32,47.0
60350943.0,5000,182573.0,661892.0,2023,12,74,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,14,2,3.97,46.0
20390833.0,8300,180522.0,653886.0,2023,7,80,4,5,2,1,8,0,2,1,1,4,3,6,1,2.0,1,1,44,9,1,1.32,28.0
20390833.0,8300,180522.0,653886.0,2023,7,80,4,5,2,1,8,0,2,1,1,4,3,6,1,2.0,1,1,44,13,2,1.32,27.0
92871171.0,3000,220533.0,628663.0,2023,8,83,4,5,2,1,9,9,0,0,0,0,5,6,0,1.0,9,9,11,13,1,0.6,41.0
8810021.0,7900,188657.0,666009.0,2023,4,55,4,1,3,1,8,0,3,1,1,2,3,1,0,1.0,1,1,42,16,1,0.6,54.0
7820001.0,2610,198282.0,628004.0,2023,12,80,4,5,3,1,9,0,3,1,0,3,2,3,0,1.0,2,2,11,14,1,0.6,49.0
9950313.0,7400,185633.0,689682.0,2023,4,63,4,1,5,1,9,0,3,2,1,0,3,1,1,2.0,1,1,41,12,1,4.5,41.0
9950313.0,7400,185633.0,689682.0,2023,4,63,4,1,5,1,9,0,3,2,1,0,3,1,1,2.0,1,1,41,10,2,4.5,6.0
120001.0,1200,200660.0,646179.0,2023,11,51,4,1,1,1,8,0,4,1,1,2,3,1,0,6.0,1,1,43,4,2,2.82,3.0
12290151.0,3000,220644.0,630920.0,2023,1,84,4,5,7,1,9,3,0,1,1,2,3,3,1,2.0,1,1,11,16,1,0.6,55.0
7730223.0,4000,200088.0,747325.0,2023,3,44,4,1,1,1,11,0,2,1,1,5,3,1,1,2.0,1,1,31,13,1,3.8,36.0
24240735.0,3000,222839.0,636337.0,2023,2,43,4,1,3,1,8,1,0,1,1,3,3,1,1,2.0,1,1,11,7,1,1.32,17.0
24240735.0,3000,222839.0,636337.0,2023,2,43,4,1,3,1,8,1,0,1,1,3,3,1,1,2.0,1,1,11,7,1,1.32,12.0
50022.0,9000,180130.0,572395.0,2023,5,60,2,1,5,1,8,1,0,2,1,4,3,1,1,2.0,1,1,62,9,1,1.32,10.0
50022.0,9000,180130.0,572395.0,2023,5,60,2,1,5,1,8,1,0,2,1,4,3,1,1,2.0,1,1,62,8,1,1.32,16.0
9470321.0,70,167095.0,631847.0,2023,4,89,4,5,3,1,8,0,3,1,1,3,3,3,0,1.0,1,1,61,4,2,3.97,4.0
9470321.0,70,167095.0,631847.0,2023,4,89,4,5,3,1,8,0,3,1,1,3,3,3,0,1.0,1,1,61,10,1,3.97,34.0
9980413.0,5000,180829.0,666513.0,2023,12,64,4,1,2,1,11,1,0,1,1,0,3,1,1,2.0,1,1,51,9,1,5.64,24.0
9980413.0,5000,180829.0,666513.0,2023,12,64,4,1,2,1,11,1,0,1,1,0,3,1,1,2.0,1,1,51,6,1,5.64,4.0
7470001.0,2800,253750.0,790625.0,2023,9,57,2,1,1,1,8,3,0,1,1,3,4,1,0,1.0,1,1,21,5,1,1.98,4.0
7470001.0,2800,253750.0,790625.0,2023,9,57,2,1,1,1,8,3,0,1,1,3,4,1,0,1.0,1,1,21,9,1,1.98,26.0
14970040.0,9100,209645.0,767860.0,2023,7,58,4,1,7,1,9,0,2,3,1,3,3,1,9,,1,1,24,14,1,2.52,47.0
90023.0,6200,175667.0,658910.0,2023,6,40,4,1,6,1,8,1,0,1,1,2,3,1,0,5.0,1,1,51,15,1,1.32,30.0
90023.0,6200,175667.0,658910.0,2023,6,40,4,1,6,1,8,1,0,1,1,2,3,1,0,5.0,1,1,51,8,1,1.32,
12960556.0,5000,178743.0,663343.0,2023,3,43,4,1,4,1,9,3,0,1,1,2,5,1,1,2.0,1,1,51,99,0,0.6,
7232440.0,3000,222457.0,633617.0,2023,9,42,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,11,14,2,1.92,43.0
7232440.0,3000,222457.0,633617.0,2023,9,42,4,1,6,1,9,9,0,0,0,0,5,11,1,2.0,9,9,11,7,2,1.92,12.0
9930002.0,7100,159609.0,618947.0,2023,4,42,2,1,4,1,8,0,3,3,1,4,3,1,1,2.0,1,1,61,10,1,8.16,
9930002.0,7100,159609.0,618947.0,2023,4,42,2,1,4,1,8,0,3,3,1,4,3,1,1,2.0,1,1,61,14,1,8.16,43.0
9930002.0,7100,159609.0,618947.0,2023,4,42,2,1,4,1,8,0,3,3,1,4,3,1,1,2.0,1,1,61,6,1,8.16,11.0
11080422.0,4000,199458.0,745333.0,2023,7,28,4,1,3,1,9,9,0,0,0,0,5,11,9,,9,9,31,10,2,0.9,32.0
23880254.0,3000,217445.0,629300.0,2023,4,83,4,5,2,1,9,3,0,1,1,4,5,6,1,2.0,9,1,11,6,1,5.1,8.0
7900006.0,7100,161075.0,618842.0,2023,7,78,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,11,1,3.84,27.0
7900006.0,7100,161075.0,618842.0,2023,7,78,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,8,2,3.84,5.0
7900006.0,7100,161075.0,618842.0,2023,7,78,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,6,2,3.84,8.0
7900006.0,7100,161075.0,618842.0,2023,7,78,4,1,2,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,6,1,3.84,14.0
260052.0,6600,178160.0,658447.0,2023,4,69,4,1,3,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,6,2,1.32,8.0
260052.0,6600,178160.0,658447.0,2023,4,69,4,1,3,1,9,3,0,1,1,0,3,1,1,2.0,1,1,51,7,1,1.32,14.0
92871276.0,3000,222328.0,634703.0,2023,3,28,4,1,2,1,9,1,0,1,1,2,5,1,0,6.0,9,2,11,6,1,4.12,7.0
92871276.0,3000,222328.0,634703.0,2023,3,28,4,1,2,1,9,1,0,1,1,2,5,1,0,6.0,9,2,11,8,1,4.12,20.0
10120023.0,6600,179839.0,657559.0,2023,11,47,4,1,3,1,8,1,0,1,1,3,5,1,1,2.0,1,1,51,6,1,0.6,11.0
11400522.0,9000,181398.0,572669.0,2023,8,80,4,5,5,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,15,2,7.62,32.0
11400522.0,9000,181398.0,572669.0,2023,8,80,4,5,5,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,11,1,7.62,36.0
17800926.0,5000,180512.0,663164.0,2023,2,81,4,5,2,1,9,3,0,1,1,3,5,3,1,2.0,1,1,51,9,1,0.9,24.0
80001.0,3616,228415.0,631094.0,2023,5,29,4,1,3,1,9,0,2,1,1,2,3,1,0,6.0,1,1,77,14,2,1.32,39.0
570523.0,5000,178105.0,663976.0,2023,6,49,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,16,1,1.32,60.0
570523.0,5000,178105.0,663976.0,2023,6,49,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,99,0,1.32,
9900052.0,7900,190338.0,665529.0,2023,3,3,4,5,6,1,9,0,3,1,1,3,5,3,0,1.0,1,1,42,18,1,1.32,67.0
9900052.0,7900,190338.0,665529.0,2023,3,3,4,5,6,1,9,0,3,1,1,3,5,3,0,1.0,1,1,42,5,1,1.32,7.0
10150407.0,70,168191.0,637403.0,2023,12,33,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,61,9,1,1.98,21.0
10150407.0,70,168191.0,637403.0,2023,12,33,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,61,7,1,1.98,17.0
28740735.0,3000,223933.0,636629.0,2023,5,33,4,1,4,1,9,3,0,1,1,4,3,1,9,7.0,1,1,11,9,1,1.32,19.0
28740735.0,3000,223933.0,636629.0,2023,5,33,4,1,4,1,9,3,0,1,1,4,3,1,9,7.0,1,1,11,15,1,1.32,42.0
670001.0,681,185820.0,664926.0,2023,7,67,4,1,1,1,8,1,0,1,1,2,3,1,0,5.0,1,1,42,5,2,1.32,4.0
670001.0,681,185820.0,664926.0,2023,7,67,4,1,1,1,8,1,0,1,1,2,3,1,0,5.0,1,1,42,9,1,1.32,24.0
20003.0,3730,215963.0,641231.0,2023,5,75,4,1,1,1,8,3,0,1,1,2,3,1,0,1.0,1,1,77,5,1,1.32,7.0
24170112.0,5000,180497.0,670053.0,2023,5,50,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,12,1,5.64,39.0
24170112.0,5000,180497.0,670053.0,2023,5,50,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,16,1,5.64,63.0
24170112.0,5000,180497.0,670053.0,2023,5,50,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,10,1,5.64,15.0
24170112.0,5000,180497.0,670053.0,2023,5,50,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,12,2,5.64,37.0
24170112.0,5000,180497.0,670053.0,2023,5,50,4,1,2,1,9,1,0,1,1,4,3,1,0,1.0,1,1,51,16,1,5.64,55.0
200006.0,7600,207147.0,759090.0,2023,9,56,4,1,6,1,8,0,3,1,1,3,3,1,0,6.0,1,1,24,7,1,1.32,16.0
200006.0,7600,207147.0,759090.0,2023,9,56,4,1,6,1,8,0,3,1,1,3,3,1,0,6.0,1,1,24,9,2,1.32,21.0
15930724.0,5000,176683.0,661036.0,2023,5,47,4,1,2,1,9,0,5,1,1,0,3,1,9,,1,1,51,7,2,0.6,17.0
120214.0,3000,219136.0,633110.0,2023,3,71,2,5,2,1,8,0,3,1,1,2,3,6,1,2.0,1,1,11,6,1,0.9,3.0
7260003.0,2650,185175.0,671578.0,2023,1,24,4,5,3,1,8,3,0,1,1,2,3,6,1,2.0,1,1,51,18,1,1.32,69.0
7260003.0,2650,185175.0,671578.0,2023,1,24,4,5,3,1,8,3,0,1,1,2,3,6,1,2.0,1,1,51,12,2,1.32,40.0
53000001.0,5000,181153.0,665174.0,2023,3,55,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,1,1.32,21.0
53000001.0,5000,181153.0,665174.0,2023,3,55,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,8,1,1.32,20.0
12130008.0,9600,206851.0,749829.0,2023,7,46,4,1,1,1,8,3,0,1,1,1,3,1,1,2.0,1,1,31,12,2,2.52,5.0
12130008.0,9600,206851.0,749829.0,2023,7,46,4,1,1,1,8,3,0,1,1,1,3,1,1,2.0,1,1,31,12,1,2.52,41.0
7910002.0,1061,231909.0,737198.0,2023,10,39,4,1,3,1,9,3,0,1,1,2,3,1,0,6.0,1,1,23,12,2,0.6,30.0
90004.0,6700,249644.0,744613.0,2023,5,94,4,5,5,1,8,3,0,1,1,3,3,3,0,6.0,1,1,22,13,1,1.32,31.0
90004.0,6700,249644.0,744613.0,2023,5,94,4,5,5,1,8,3,0,1,1,3,3,3,0,6.0,1,1,22,9,1,1.32,28.0
8070011.0,70,167320.0,633180.0,2023,6,80,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,61,99,0,6.0,
8070011.0,70,167320.0,633180.0,2023,6,80,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,61,5,1,6.0,6.0
690062.0,7900,190570.0,666377.0,2023,4,39,4,1,1,1,9,0,5,1,1,3,3,1,0,6.0,1,1,42,6,2,1.32,9.0
690062.0,7900,190570.0,666377.0,2023,4,39,4,1,1,1,9,0,5,1,1,3,3,1,0,6.0,1,1,42,6,1,1.32,3.0
8200001.0,2610,199306.0,627654.0,2023,12,71,4,5,3,1,8,3,0,1,1,2,3,8,0,1.0,1,1,11,7,2,0.9,11.0
10800344.0,7100,159695.0,620025.0,2023,7,37,4,1,4,1,8,0,3,3,1,4,5,1,1,2.0,1,1,61,10,2,4.44,12.0
10800344.0,7100,159695.0,620025.0,2023,7,37,4,1,4,1,8,0,3,3,1,4,5,1,1,2.0,1,1,61,99,0,4.44,
92871279.0,3000,221937.0,633877.0,2023,2,16,4,5,6,1,8,0,2,1,1,4,3,3,1,2.0,1,1,11,8,1,8.24,14.0
92871279.0,3000,221937.0,633877.0,2023,2,16,4,5,6,1,8,0,2,1,1,4,3,3,1,2.0,1,1,11,14,1,8.24,48.0
8210022.0,7400,187216.0,694284.0,2023,2,34,4,1,5,1,8,0,2,1,1,2,3,1,1,2.0,1,1,41,9,1,1.32,6.0
8210022.0,7400,187216.0,694284.0,2023,2,34,4,1,5,1,8,0,2,1,1,2,3,1,1,2.0,1,1,41,8,2,1.32,16.0
26820842.0,3000,217838.0,628908.0,2023,9,83,4,5,3,1,9,9,0,0,0,0,5,6,1,2.0,9,9,11,8,2,1.98,19.0
26820842.0,3000,217838.0,628908.0,2023,9,83,4,5,3,1,9,9,0,0,0,0,5,6,1,2.0,9,9,11,7,1,1.98,14.0
470131.0,4000,205570.0,745683.0,2023,1,27,4,5,6,1,8,1,0,3,1,2,3,6,1,2.0,2,2,31,9,1,2.52,15.0
470131.0,4000,205570.0,745683.0,2023,1,27,4,5,6,1,8,1,0,3,1,2,3,6,1,2.0,2,2,31,6,1,2.52,11.0
29870001.0,3000,218282.0,633285.0,2023,2,73,4,5,2,1,9,3,0,1,1,2,3,3,0,1.0,2,2,11,5,1,1.92,6.0
80150533.0,5000,180989.0,665365.0,2023,7,1,4,5,1,1,8,3,0,1,1,2,3,3,1,2.0,1,1,51,8,1,2.57,17.0
80150533.0,5000,180989.0,665365.0,2023,7,1,4,5,1,1,8,3,0,1,1,2,3,3,1,2.0,1,1,51,12,1,2.57,40.0
7910013.0,70,166192.0,633660.0,2023,3,40,4,1,5,1,8,0,3,2,1,4,3,1,1,2.0,1,1,61,16,1,4.44,53.0
7910013.0,70,166192.0,633660.0,2023,3,40,4,1,5,1,8,0,3,2,1,4,3,1,1,2.0,1,1,61,16,1,4.44,34.0
42.0,3650,215582.0,619563.0,2023,7,31,4,1,1,1,8,0,2,1,1,2,3,1,9,,1,1,77,4,1,0.6,3.0
28420251.0,2640,197275.0,665722.0,2023,10,45,4,1,2,1,8,0,3,1,1,1,3,1,0,6.0,1,1,42,8,1,1.32,15.0
28420251.0,2640,197275.0,665722.0,2023,10,45,4,1,2,1,8,0,3,1,1,1,3,1,0,6.0,1,1,42,7,2,1.32,12.0
8600005.0,8400,181520.0,644682.0,2023,9,67,4,1,7,1,8,0,4,1,1,3,3,1,1,2.0,1,1,44,17,2,1.32,45.0
8600005.0,8400,181520.0,644682.0,2023,9,67,4,1,7,1,8,0,4,1,1,3,3,1,1,2.0,1,1,44,5,1,1.32,6.0
98340901.0,9000,177762.0,574005.0,2023,3,30,4,1,4,1,9,3,0,1,1,3,3,1,0,1.0,1,1,62,11,2,0.9,23.0
16810122.0,5000,181499.0,669854.0,2023,9,33,4,1,3,1,8,3,0,1,1,3,3,1,0,1.0,1,1,51,15,1,3.42,55.0
1070009.0,6400,181323.0,675083.0,2023,12,38,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,11,1,0.6,38.0
470131.0,4000,205570.0,745683.0,2023,8,21,4,5,1,1,9,0,5,3,1,5,3,3,1,2.0,9,9,31,14,1,2.52,32.0
470131.0,4000,205570.0,745683.0,2023,8,21,4,5,1,1,9,0,5,3,1,5,3,3,1,2.0,9,9,31,6,1,2.52,10.0
8980009.0,6300,182079.0,663761.0,2023,10,63,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,11,1,4.5,33.0
8980009.0,6300,182079.0,663761.0,2023,10,63,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,5,1,4.5,3.0
8980009.0,6300,182079.0,663761.0,2023,10,63,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,11,1,4.5,35.0
8980009.0,6300,182079.0,663761.0,2023,10,63,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,51,5,2,4.5,
640017.0,1020,193128.0,712014.0,2023,9,31,4,1,3,1,9,0,5,1,1,2,3,1,0,7.0,1,1,32,8,2,0.6,23.0
23890842.0,3000,218545.0,626668.0,2023,7,11,4,5,1,1,9,3,0,1,1,2,3,10,1,2.0,9,1,11,15,2,2.52,33.0
23890842.0,3000,218545.0,626668.0,2023,7,11,4,5,1,1,9,3,0,1,1,2,3,10,1,2.0,9,1,11,4,2,2.52,3.0
12050152.0,3000,220660.0,631277.0,2023,11,51,4,1,1,1,8,2,0,1,1,2,3,1,1,2.0,1,1,11,6,1,0.9,9.0
40001.0,154,192722.0,684852.0,2023,6,77,4,1,4,1,8,0,3,1,1,1,3,1,0,1.0,1,1,41,13,2,0.6,45.0
12840016.0,7000,190414.0,651632.0,2023,3,73,4,1,6,1,9,3,0,1,1,1,3,1,0,1.0,1,1,43,7,1,1.32,10.0
12840016.0,7000,190414.0,651632.0,2023,3,73,4,1,6,1,9,3,0,1,1,1,3,1,0,1.0,1,1,43,6,1,1.32,13.0
9950313.0,7400,185633.0,689682.0,2023,10,67,4,1,6,1,8,0,3,3,1,4,3,1,1,2.0,1,1,41,11,1,4.5,36.0
9950313.0,7400,185633.0,689682.0,2023,10,67,4,1,6,1,8,0,3,3,1,4,3,1,1,2.0,1,1,41,14,1,4.5,
7620002.0,6700,250721.0,743574.0,2023,11,19,4,5,3,1,8,3,0,1,1,2,3,10,0,5.0,9,2,22,5,1,2.52,3.0
7620002.0,6700,250721.0,743574.0,2023,11,19,4,5,3,1,8,3,0,1,1,2,3,10,0,5.0,9,2,22,6,1,2.52,11.0
10590001.0,6100,184626.0,666441.0,2023,5,83,4,5,2,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,5,1,0.6,4.0
9070213.0,6200,175934.0,658286.0,2023,5,64,4,1,3,1,5,3,0,1,1,2,3,1,0,1.0,1,1,51,8,2,0.6,16.0
92872736.0,3000,218760.0,630383.0,2023,1,71,4,5,3,1,8,0,3,1,1,3,3,6,1,2.0,1,1,11,8,2,1.32,15.0
92872736.0,3000,218760.0,630383.0,2023,1,71,4,5,3,1,8,0,3,1,1,3,3,6,1,2.0,1,1,11,10,2,1.32,29.0
