pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2023041372,1,1,2,7400,349,,9999,,,,,,51,2023,6,20,56,4,1,3,9,3,5,9,2,0,1,1,2,3,1,7,1,5,9,9,9,0,0,9,4,41,411,0,13,3,184756,686458
2023041375,1,1,3,0,,,,,4,781,2185,8013,12,2023,7,22,4,4,5,7,1,2,2,9,0,2,3,1,4,3,3,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207561,746985
2023041398,1,1,4,0,,,,,3866,0,65,,61,2023,3,3,61,4,1,6,9,3,5,5,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,99,99,1,204364,628376
2023041402,1,1,1,70,801,817,,9200073,,,,,38,2023,11,12,74,4,5,1,0,3,1,8,0,3,1,1,2,3,3,7,1,1,9,9,9,3,3,1,6,61,613,0,13,1,166247,631476
2023041417,1,1,2,7900,645,,9999,,,,,,51,2023,2,10,45,4,1,6,9,3,2,8,0,3,1,1,1,3,1,6,1,1,9,9,9,0,0,9,4,42,422,0,13,3,190264,665478
2023041435,1,1,4,0,,,,,6,0,850,,38,2023,6,17,3,4,5,7,9,2,10,8,0,2,7,1,3,4,5,,1,1,9,9,9,0,0,9,6,61,611,99,99,1,181914,618735
2023041460,1,1,3,0,,,,,22,781,86,9756,12,2023,2,22,74,4,5,4,1,3,2,8,1,0,3,1,4,3,3,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208805,746687
2023041463,1,1,1,6200,221,443,,8940031,,,,,20,2023,8,16,39,4,1,4,1,3,1,8,3,0,1,1,3,3,1,2,1,1,9,9,9,1,4,1,5,51,513,0,14,1,175832,658011
2023041502,1,1,3,0,,,,,8900,,550,8060,12,2023,5,8,66,4,1,2,1,3,4,9,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,2,21,212,99,99,1,248341,762921
2023041510,1,1,2,2530,184,,9999,,,,,,52,2023,2,15,69,4,1,4,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,3,3,2,4,43,432,0,16,3,184719,649654
2023041522,1,1,2,1061,104,,20,,,,,,14,2023,7,26,64,4,1,4,9,1,1,8,3,0,1,1,4,3,1,,1,1,8,1,4,0,0,9,2,23,237,0,16,1,230313,734693
2023041529,1,1,4,0,,,,,7555,0,5,,14,2023,5,13,65,4,1,7,9,3,8,9,3,0,1,1,4,3,1,,1,1,6,2,9,0,0,9,2,23,237,99,99,1,221933,732959
2023041543,1,1,2,6900,322,,9999,,,,,,51,2023,1,4,82,4,5,4,9,3,1,8,1,0,1,1,3,3,6,,9,1,9,9,9,3,3,2,4,42,421,0,14,3,190790,676444
2023041559,1,1,2,1200,612,,13,,,,,,52,2023,8,11,1,4,5,6,9,2,12,8,3,0,1,1,4,3,6,7,9,9,9,9,9,0,0,9,4,43,431,0,15,1,200475,643166
2023041578,1,1,3,0,,,,,444,0,423,10633,51,2023,3,29,64,4,1,4,1,3,2,9,3,0,4,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,412,99,99,1,200668,686975
2023041581,1,1,1,2500,138,173,,15700001,,,,,11,2023,2,10,43,4,1,6,1,3,2,8,3,0,3,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,205084,741531
2023041586,1,1,2,4000,195,,50,,,,,,12,2023,2,9,36,4,1,5,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,31,311,0,13,1,203673,744142
2023041596,1,1,2,5000,126,,9,,,,,,20,2023,9,2,23,4,5,7,9,2,11,8,3,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180108,668842
2023041605,1,1,3,0,,,,,70,75,431,1203,12,2023,10,3,7,3,5,3,1,3,4,9,1,0,5,1,3,3,3,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,206994,739830
2023041616,1,1,2,7900,510,,9999,,,,,,51,2023,7,15,92,4,5,7,9,2,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,3,9,4,42,422,0,13,3,191641,664120
2023041620,1,1,2,8000,429,,215,,,,,,12,2023,1,26,76,4,5,5,9,2,1,9,0,3,1,1,2,3,3,,1,1,9,9,9,3,9,9,2,21,212,0,16,1,246237,762654
2023041628,1,1,2,6800,254,,9999,,,,,,12,2023,7,12,77,4,1,4,9,3,4,9,1,0,1,1,5,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,15,3,210965,746627
2023041650,1,1,1,6800,155,256,,13220012,,,,,12,2023,8,23,93,4,5,4,1,3,2,8,0,3,3,1,5,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,15,1,211021,747191
2023041654,1,1,1,6600,304,720,,8260053,,,,,20,2023,1,11,59,4,1,4,0,2,2,8,1,0,1,1,3,5,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178396,658419
2023041661,1,1,2,3000,1315,,9999,,,,,,61,2023,5,12,33,4,1,6,9,2,12,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,1,11,111,0,12,3,219829,629155
2023041692,1,1,1,3000,4341,4342,,92871401,,,,,61,2023,11,2,69,4,5,5,0,3,1,9,1,0,8,1,2,5,6,1,9,5,9,9,9,3,3,9,1,11,111,0,12,1,223037,639113
2023041696,1,1,2,1060,,,9999,,,,,,34,2023,11,20,73,4,5,2,9,2,8,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,6,62,623,99,27,2,187377,581425
2023041710,1,1,1,5000,738,1134,,10690513,,,,,20,2023,4,29,65,4,1,7,1,3,1,8,3,0,1,1,3,3,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178540,664192
2023041732,1,1,2,7700,331,,9999,,,,,,14,2023,11,15,63,4,1,4,9,3,2,8,3,0,1,1,5,3,1,,1,1,9,9,9,0,0,9,2,23,234,0,15,3,229728,725059
2023041735,1,1,1,9700,163,191,,460004,,,,,51,2023,12,7,33,4,1,5,0,3,2,9,3,0,1,1,3,3,1,5,9,1,9,9,9,0,0,9,4,42,421,0,15,1,190568,671755
2023041749,1,1,2,3000,1864,,9999,,,,,,61,2023,3,15,43,4,1,4,9,3,4,8,3,0,1,1,2,3,1,,2,2,9,9,9,0,0,9,1,11,111,0,12,3,219816,628300
2023041777,1,1,2,5000,1620,,36,,,,,,20,2023,5,28,43,4,1,1,9,3,1,8,1,0,1,1,2,3,1,,1,1,9,9,9,9,0,9,5,51,511,0,13,1,177392,662129
2023041781,1,1,3,0,,,,,40,0,3015,9159,51,2023,6,24,83,4,5,7,1,3,2,8,0,3,3,1,4,3,3,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,193341,674867
2023041787,1,1,2,8600,719,,32,,,,,,20,2023,4,24,35,4,1,2,9,2,4,8,2,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182940,665288
2023041788,1,1,1,7900,905,1109,,8540012,,,,,51,2023,1,16,32,4,1,2,0,3,5,8,0,3,1,1,2,5,1,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,186693,666605
2023041790,1,1,2,8600,1202,,40,,,,,,20,2023,4,30,65,4,1,1,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,512,0,14,1,183474,664657
2023041791,1,2,3,0,,,,,446,4433,30,7198,43,2023,2,7,75,4,5,3,1,3,1,8,0,2,4,1,3,3,3,2,2,1,9,9,9,3,4,1,7,77,777,99,99,1,202538,648621
2023041812,1,1,2,1061,109,,37,,,,,,14,2023,11,20,51,4,1,2,9,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,9,3,3,2,2,23,237,0,16,1,230736,734703
2023041824,1,1,2,6500,972,,9999,,,,,,12,2023,2,5,78,4,5,1,9,3,1,9,0,3,1,1,1,3,3,,1,1,9,9,9,3,3,2,3,32,324,0,14,3,193915,703812
2023041840,1,1,4,0,,,,,1,0,4,,20,2023,9,28,52,4,1,5,9,3,3,8,1,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,513,99,99,1,180174,661203
2023041846,1,1,4,0,,,,,85,0,222,,12,2023,12,29,47,4,1,6,9,2,11,9,1,0,5,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,242,99,99,1,229345,758990
2023041847,1,1,3,0,,,,,40,412,2628,729,52,2023,5,12,49,4,1,6,1,2,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,4,44,441,99,99,1,183035,642067
2023041884,1,1,2,7400,106,,9999,,,,,,51,2023,7,19,51,4,1,4,9,2,8,9,0,2,1,1,3,3,1,,1,1,6,2,9,0,0,9,4,41,411,0,13,3,187933,694152
2023041889,1,2,2,3650,135,,9999,,,,,,43,2023,7,31,45,4,1,2,9,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,7,77,777,99,17,3,215102,619174
2023041902,1,1,1,8300,312,311,,540007,,,,,52,2023,12,7,57,4,1,5,0,3,1,8,1,0,1,1,1,3,1,1,1,1,9,9,9,3,3,1,4,44,442,0,13,1,181395,652592
2023041928,1,1,1,6400,826,540,,9850034,,,,,20,2023,4,23,30,4,1,1,1,3,2,8,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,14,1,184011,675092
2023041958,1,1,1,6700,202,234,,7480001,,,,,12,2023,10,11,76,4,5,4,1,3,2,8,3,0,1,1,2,3,6,2,1,1,9,9,9,0,0,9,2,22,221,0,16,1,250520,744190
2023041969,1,1,4,0,,,,,383,0,143,,61,2023,8,3,64,4,1,5,9,2,5,9,2,0,4,2,3,3,1,,1,1,9,9,9,0,0,9,1,11,112,99,99,1,192009,625811
2023041995,1,1,2,5000,2658,,123,,,,,,20,2023,8,10,33,4,1,5,9,3,4,9,3,0,1,0,2,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181122,662319
2023041999,1,1,2,1292,,,9999,,,,,,12,2023,2,4,95,4,5,7,9,3,7,8,3,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,2,24,246,99,26,2,214067,759408
2023042001,1,1,2,1345,106,,9999,,,,,,51,2023,2,14,77,4,5,3,9,3,1,9,0,5,1,1,2,3,6,,1,1,9,9,9,1,3,9,4,42,421,20,18,3,200003,682772
2023042008,1,2,2,3691,,,9999,,,,,,41,2023,7,19,71,4,1,4,9,3,8,8,3,0,4,1,3,5,11,,9,9,2,9,9,0,0,9,7,77,777,,29,2,211189,690284
2023042012,1,1,2,6500,713,,30,,,,,,12,2023,11,21,75,4,5,3,9,2,7,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,3,32,324,0,14,1,192155,704416
2023042027,1,1,2,7900,1214,,1,,,,,,51,2023,2,26,35,4,1,1,9,3,2,9,3,0,1,1,3,4,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187671,665876
2023042030,1,1,2,587,103,,52,,,,,,20,2023,4,25,48,2,1,3,9,2,1,9,1,0,1,1,2,3,1,,1,1,9,9,9,1,3,1,4,42,422,99,19,1,188925,661222
2023042038,1,1,3,0,,,,,57,0,12,8048,51,2023,5,4,63,4,1,5,1,3,2,8,0,3,5,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,99,99,1,189155,692234
2023042041,1,1,2,8600,806,,45,,,,,,20,2023,4,2,31,4,1,1,9,3,7,8,1,0,2,1,4,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182747,666081
2023042065,1,1,3,0,,,,,784,805,175,2325,12,2023,12,24,89,4,5,1,1,3,2,8,0,3,4,1,2,3,3,2,9,1,9,9,9,0,0,9,2,24,241,99,99,1,224940,751865
2023042128,1,1,1,3000,1321,1314,,13940414,,,,,61,2023,7,30,74,4,1,1,0,3,1,9,1,0,1,1,2,3,1,6,1,1,9,9,9,3,3,1,1,11,111,0,12,1,220030,629615
2023042131,1,1,4,0,,,,,9119,0,1,,12,2023,1,30,38,4,1,2,9,3,5,8,3,0,4,1,4,3,1,7,1,1,9,9,9,0,0,9,2,21,211,99,99,1,253873,772371
2023042138,1,1,3,0,,,,,4,0,2205,433,12,2023,3,31,44,4,1,6,1,3,2,8,1,0,3,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208204,748966
2023042145,1,1,4,0,,,,,42,0,930,,52,2023,10,22,66,4,1,1,9,3,5,8,2,0,4,1,3,4,1,,1,1,9,9,9,0,0,9,4,44,441,99,99,1,176541,643066
2023042181,1,2,4,0,,,,,557,0,34,,41,2023,7,29,54,4,1,7,9,3,2,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,204222,687370
2023042184,1,1,1,9000,359,994,,10520063,,,,,34,2023,4,24,51,4,1,2,1,2,2,9,0,3,2,1,5,4,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179188,572597
2023042191,1,1,4,0,,,,,8544,0,24,,12,2023,12,30,78,4,5,7,9,3,2,9,3,0,4,1,2,3,3,5,1,1,9,9,9,0,0,9,2,24,242,99,99,1,224221,760739
2023042193,1,1,3,0,,,,,6,531,1450,4195,51,2023,1,18,68,4,5,4,1,3,4,9,0,3,3,1,4,3,3,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,196320,671832
2023042231,1,1,3,0,,,,,398,0,99,11053,61,2023,6,27,85,4,5,3,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,1,11,111,99,99,1,220912,626554
2023042249,1,1,1,3000,350,219,,10380127,,,,,61,2023,5,29,49,4,1,2,1,3,2,8,2,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220791,632805
2023042251,1,1,2,8300,444,,9999,,,,,,52,2023,7,26,30,4,1,4,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,442,0,13,3,177928,655861
2023042287,1,1,1,5000,1269,1555,,17730555,,,,,20,2023,9,4,37,4,1,2,0,3,4,8,1,0,1,1,2,5,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179310,663405
2023042301,1,1,1,5000,180,3021,,24380215,,,,,20,2023,6,11,78,4,1,1,0,2,4,8,0,2,4,1,3,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182576,668203
2023042308,1,1,2,1061,109,,24,,,,,,14,2023,7,28,43,4,1,6,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,3,3,9,2,23,237,0,16,1,230801,734759
2023042349,1,1,1,5000,265,133,,23920122,,,,,20,2023,11,8,48,4,1,4,1,3,2,8,1,0,1,1,4,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181754,669799
2023042352,1,1,3,0,,,,,89,8830,57,3634,12,2023,9,3,51,4,1,1,1,2,2,8,0,2,5,1,4,3,1,2,1,1,9,9,9,0,0,9,2,24,245,99,99,1,214891,768959
2023042370,1,1,2,5000,461,,90,,,,,,20,2023,4,9,23,3,5,1,9,2,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,511,0,13,1,178217,665092
2023042384,1,1,1,3000,1402,1121,,14280421,,,,,61,2023,9,22,75,4,5,6,1,3,2,9,3,0,6,1,4,3,10,2,9,5,9,9,9,0,0,9,1,11,111,0,12,1,218524,630463
2023042407,1,1,4,0,,,,,7626,0,31,,14,2023,12,16,93,4,5,7,9,3,4,9,3,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,2,23,237,99,99,1,220952,736634
2023042412,1,1,4,0,,,,,41,0,52,,38,2023,3,26,41,4,1,1,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,99,99,1,172037,637046
2023042458,1,1,2,6800,323,,158,,,,,,12,2023,9,3,82,4,5,1,9,3,1,8,1,0,3,1,0,3,3,,1,1,9,9,9,3,2,1,3,31,311,0,15,1,208198,745380
2023042460,1,1,2,7100,416,,35,,,,,,38,2023,2,19,67,4,1,1,9,3,2,8,0,1,2,1,3,3,1,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,160529,619816
2023042461,1,1,2,5000,2378,,129,,,,,,20,2023,7,30,84,4,5,1,9,2,2,8,1,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179039,662461
2023042462,1,1,4,0,,,,,38,0,112,,61,2023,11,27,50,4,1,2,9,3,5,9,2,0,3,0,3,3,1,,2,2,9,9,9,0,0,9,1,11,112,99,99,1,194600,622904
2023042467,1,1,1,3000,235,4113,,25030124,,,,,61,2023,8,31,73,4,1,5,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,1,11,111,0,12,1,221535,633429
2023042479,1,1,3,0,,,,,23,0,5,11291,11,2023,11,28,44,4,1,3,1,3,2,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,197240,744224
2023042488,1,1,2,8700,204,,9999,,,,,,51,2023,8,29,43,4,1,3,9,3,2,9,0,3,1,0,4,3,1,,1,1,9,9,9,0,0,9,4,42,421,0,15,3,187490,677722
2023042491,1,1,1,7600,503,501,,320006,,,,,12,2023,6,18,53,4,1,1,0,3,1,9,1,0,1,1,4,3,1,1,1,1,9,9,9,3,3,1,2,24,246,0,15,1,207508,759017
2023042507,1,1,1,3000,4182,1435,,24770842,,,,,61,2023,8,18,69,4,1,6,1,3,2,8,3,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218564,627325
2023042510,1,2,4,0,,,,,90,0,2830,,43,2023,6,8,70,4,1,5,9,3,2,8,3,0,4,1,4,4,1,,9,1,9,9,9,0,0,9,7,77,777,99,99,1,247304,630927
2023042521,1,1,1,6200,101,502,,8480012,,,,,20,2023,11,30,94,4,5,5,1,2,2,8,3,0,1,1,4,3,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,177294,658993
2023042553,1,1,4,0,,,,,574,0,85,,12,2023,3,3,76,4,5,6,9,3,5,9,3,0,2,1,4,3,3,,1,1,9,9,9,0,0,9,3,32,324,99,99,1,204319,699409
2023042558,1,1,3,0,,,,,85,8566,270,3694,12,2023,7,11,93,4,5,3,1,3,2,9,1,0,4,1,3,3,3,2,1,1,9,9,9,0,0,9,2,24,242,99,99,1,233617,760185
2023042565,1,1,3,0,,,,,4102,42,38,817,52,2023,6,14,34,4,1,4,9,2,13,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,99,99,1,174175,639565
2023042570,1,1,1,5000,1641,1639,,60714,,,,,20,2023,7,5,95,4,5,4,0,3,15,9,3,0,1,1,0,3,6,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177940,661903
2023042604,1,1,4,0,,,,,3412,0,27,,38,2023,5,30,31,4,1,3,9,2,2,8,3,0,1,1,3,4,1,,1,1,9,9,9,0,0,9,6,61,614,99,99,1,163449,616429
2023042648,1,1,2,638,,,9999,,,,,,51,2023,3,30,76,4,5,5,9,3,2,8,3,0,1,1,2,5,6,,9,9,9,9,9,0,0,9,4,41,412,0,26,2,198032,688339
2023042650,1,1,1,3000,1106,1021,,27740214,,,,,61,2023,8,19,83,4,5,7,1,3,2,8,0,3,1,1,3,3,6,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218843,632575
2023042667,1,1,1,5000,2412,1620,,14390711,,,,,20,2023,4,13,66,4,1,5,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,6,0,0,9,5,51,511,0,13,1,177391,662055
2023042679,1,1,1,4000,856,311,,10528,,,,,11,2023,8,2,40,4,1,4,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200530,745721
2023042681,1,1,4,0,,,,,3955,0,0,,61,2023,11,17,48,4,1,6,9,2,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,1,11,111,99,99,3,205761,633324
2023042683,1,1,2,7900,1019,,9999,,,,,,51,2023,11,10,52,4,1,6,9,3,2,9,0,3,1,1,4,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,3,189492,667298
2023042686,1,1,1,7400,847,877,,10220113,,,,,51,2023,6,15,41,4,1,5,9,3,1,9,0,3,1,1,2,3,1,7,1,1,9,9,9,3,3,1,4,41,411,0,13,1,188391,690398
2023042696,1,1,3,0,,,,,8900,0,550,8060,12,2023,8,23,64,4,1,4,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,2,21,212,99,99,1,248341,762921
2023042700,1,1,4,0,,,,,4,0,1150,,20,2023,5,20,13,4,5,7,9,3,3,8,0,2,6,1,3,3,3,,1,1,9,9,9,0,0,9,5,51,512,99,99,1,184567,662673
2023042740,1,1,2,6900,163,,9999,,,,,,51,2023,3,14,53,4,1,3,9,3,3,9,3,0,4,1,5,3,1,5,2,2,9,9,9,0,0,9,4,42,421,0,14,3,195677,677055
2023042746,1,1,1,8500,303,432,,8280004,,,,,52,2023,4,6,74,1,1,5,1,3,2,8,0,2,1,1,3,3,1,3,1,1,9,9,9,0,0,9,4,43,432,0,15,1,187214,648191
2023042750,1,1,1,3000,1864,1839,,26490545,,,,,61,2023,12,18,79,4,5,2,1,3,2,9,3,0,6,1,2,4,6,2,9,5,9,9,9,0,0,9,1,11,111,0,12,1,220331,628105
2023042760,1,1,1,3000,202,103,,9150121,,,,,61,2023,5,23,53,4,1,3,0,3,1,9,3,0,1,0,3,3,1,1,1,1,9,9,9,3,3,1,1,11,111,0,12,1,220926,633478
2023042767,1,1,3,0,,,,,22,4,50,9911,12,2023,2,22,78,4,5,4,1,3,2,8,1,0,3,1,4,3,3,2,1,1,9,9,9,0,0,9,3,31,311,99,99,1,205478,745576
2023042773,1,1,3,0,,,,,40,402,2964,779,51,2023,11,21,61,4,1,3,1,3,5,8,0,3,4,1,2,3,1,2,1,1,9,9,9,0,0,9,4,42,421,99,99,1,190974,670691
2023042783,1,1,3,0,,,,,4,0,588,269,38,2023,9,3,35,4,1,1,0,3,2,8,0,3,5,1,3,4,1,1,1,1,9,9,9,0,0,9,6,61,614,99,99,1,160237,614269
2023042790,1,1,3,0,,,,,444,557,428,2063,51,2023,2,26,59,4,1,1,1,3,2,8,0,3,5,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,412,99,99,1,200703,687352
2023042791,1,1,1,9700,122,185,,22430250,,,,,51,2023,7,24,58,4,1,2,0,3,2,9,3,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,4,42,421,0,15,1,188912,674379
2023042807,1,1,1,3000,4773,283,,92872786,,,,,61,2023,4,18,35,4,1,3,9,2,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,1,11,111,0,12,1,221937,634826
2023042811,1,1,2,7000,365,,35,,,,,,52,2023,10,3,85,3,5,3,9,3,1,8,0,3,1,1,5,3,3,,1,1,9,9,9,3,3,1,4,43,432,0,15,3,190915,650682
2023042816,1,1,1,3000,1143,930,,29870001,,,,,61,2023,10,18,55,4,1,4,0,3,1,9,2,0,1,0,3,3,1,1,1,1,9,9,9,3,3,2,1,11,111,0,12,1,218282,633285
2023042818,1,1,2,5000,2253,,31,,,,,,20,2023,6,11,39,4,1,1,9,3,1,8,2,0,1,1,4,3,1,,1,1,9,9,9,3,3,1,5,51,511,0,13,1,179205,662931
2023042844,1,1,2,6800,323,,70,,,,,,12,2023,8,23,46,4,1,4,9,2,1,8,0,3,1,1,3,3,1,7,1,1,9,9,9,3,3,1,3,31,311,0,15,1,209224,745513
2023042861,1,1,2,3000,944,,9999,,,,,,61,2023,10,25,40,4,1,4,9,2,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,1,11,111,0,12,3,219028,633445
2023042864,1,1,2,7400,843,,31,,,,,,51,2023,12,26,58,4,1,3,9,3,1,9,3,0,1,1,2,3,1,,1,1,9,9,9,2,2,1,4,41,411,0,13,3,188125,691651
2023042867,1,1,3,0,,,,,25,204,1424,497,34,2023,3,19,82,4,5,1,1,3,2,8,3,0,5,1,2,3,3,2,9,1,9,9,9,0,0,9,6,62,626,99,99,1,200570,553026
2023042888,1,1,2,6800,,,9999,,,,,,12,2023,5,5,70,4,1,6,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,3,31,311,0,15,2,210474,745511
2023042889,1,1,3,0,,,,,65,0,608,12238,14,2023,2,13,65,4,1,2,0,3,2,8,3,0,1,1,5,3,1,7,1,1,9,9,9,0,0,9,2,22,222,99,99,1,239530,733038
2023042914,1,2,4,0,,,,,443,0,250,,43,2023,6,13,28,4,1,3,9,2,6,8,0,2,5,0,5,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,99,1,211467,642691
2023042917,1,1,1,7400,607,634,,10590376,,,,,51,2023,1,23,71,4,5,2,0,2,11,6,0,3,1,1,2,5,6,1,9,9,9,9,9,0,0,9,4,41,411,0,13,1,187332,690972
2023042918,1,1,4,0,,,,,4311,0,57,,52,2023,9,20,59,4,1,4,9,1,5,9,3,0,3,1,3,3,1,,1,1,9,9,9,0,0,9,4,44,442,99,99,1,175279,648967
2023042931,1,1,1,9700,101,,,,,,,,51,2023,2,27,48,4,1,2,1,1,1,8,0,3,1,1,4,3,1,2,1,1,9,9,9,1,4,1,4,42,421,0,15,3,190211,673871
2023042933,1,1,2,8600,205,,1,,,,,,20,2023,9,1,72,4,1,6,9,2,2,9,3,0,1,0,2,5,1,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,181351,665564
2023042946,1,1,2,4000,469,,20,,,,,,11,2023,4,20,33,4,1,5,9,3,8,8,3,0,1,1,2,3,1,,1,1,5,9,9,0,0,9,3,31,311,0,13,1,199485,742336
2023042967,1,1,2,8600,1121,,10,,,,,,20,2023,1,29,38,4,1,1,9,2,1,8,3,0,1,1,2,3,1,,1,1,9,5,6,8,0,9,5,51,512,0,14,1,184192,664204
2023042974,1,1,1,8400,403,485,,12260001,,,,,52,2023,1,19,69,4,5,5,1,3,2,8,0,3,1,1,3,3,6,2,1,1,9,9,9,0,0,9,4,44,441,0,14,1,182295,644679
2023042976,1,1,4,0,,,,,806,0,21,,12,2023,7,22,82,4,5,7,9,3,2,8,3,0,2,1,3,3,5,6,1,1,9,9,9,0,0,9,2,22,222,99,99,1,237467,749078
2023042977,1,1,1,3000,733,998,,11900153,,,,,61,2023,12,23,79,4,5,7,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,1,11,111,0,12,1,219900,631504
2023042984,1,1,2,3000,5195,,9999,,,,,,61,2023,9,19,49,4,1,3,9,2,1,9,3,0,1,0,2,1,1,,1,1,9,9,9,1,2,2,1,11,111,0,12,3,222370,627606
2023043003,1,1,4,0,,,,,431,0,189,,52,2023,12,15,66,4,5,6,9,3,2,8,0,2,5,1,5,3,3,,1,1,9,9,9,0,0,9,4,43,432,99,99,1,184608,647793
2023043015,1,1,4,0,,,,,444,0,384,,51,2023,5,25,75,2,1,5,9,3,2,8,3,0,3,1,3,3,1,,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199342,683331
