HODESH_TEUNA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years,HOUR
10,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,11,2,1.32,26.0,7
10,4,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,6,2,1.32,11.0,7
12,4,5,1,1,8,0,3,3,1,5,5,7,0,1.0,2,2,61,10,1,5.7,,6
1,4,5,7,1,8,0,5,1,1,4,3,6,0,1.0,1,1,41,10,1,1.98,29.0,19
1,4,5,7,1,8,0,5,1,1,4,3,6,0,1.0,1,1,41,6,1,1.98,10.0,19
3,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,14,1,8.52,32.0,20
3,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,6,1,8.52,13.0,20
4,2,1,4,1,8,3,0,1,1,3,3,1,0,5.0,1,1,41,6,2,1.32,12.0,14
4,2,1,4,1,8,3,0,1,1,3,3,1,0,5.0,1,1,41,5,1,1.32,5.0,14
9,2,1,7,1,8,1,0,1,1,2,3,1,0,5.0,1,1,31,12,2,1.32,39.0,16
9,2,1,7,1,8,1,0,1,1,2,3,1,0,5.0,1,1,31,5,2,1.32,4.0,16
9,4,5,4,1,9,3,0,4,1,3,3,3,9,7.0,1,1,11,12,1,3.97,27.0,22
9,4,5,4,1,9,3,0,4,1,3,3,3,9,7.0,1,1,11,5,1,3.97,4.0,22
7,4,5,3,1,8,0,5,1,1,2,3,6,1,2.0,1,1,31,11,2,1.32,34.0,20
7,4,5,3,1,8,0,5,1,1,2,3,6,1,2.0,1,1,31,6,2,1.32,9.0,20
10,4,1,2,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,99,0,1.92,,13
10,4,1,2,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,5,2,1.92,,13
7,4,1,1,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,9,1,3.84,24.0,9
7,4,1,1,1,8,0,5,3,1,4,3,1,1,2.0,1,1,61,6,1,3.84,10.0,9
7,4,1,6,1,9,0,2,1,1,5,3,1,1,2.0,1,1,31,17,1,1.25,59.0,6
6,4,5,2,1,8,3,0,1,1,4,3,3,0,1.0,1,1,51,7,1,2.58,10.0,23
8,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,6,1,1.92,11.0,23
8,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,8,1,1.92,3.0,23
3,4,1,4,1,8,0,2,1,1,0,3,1,1,2.0,1,1,44,16,2,1.32,51.0,15
3,4,1,4,1,8,0,2,1,1,0,3,1,1,2.0,1,1,44,14,1,1.32,47.0,15
6,4,5,4,1,8,1,0,1,1,3,5,3,1,2.0,1,1,31,4,2,1.92,3.0,4
6,4,5,4,1,8,1,0,1,1,3,5,3,1,2.0,1,1,31,9,1,1.92,28.0,4
2,4,1,3,1,8,0,3,1,1,1,3,1,0,1.0,1,1,31,12,2,0.6,33.0,16
4,2,5,3,1,2,3,0,1,1,3,3,3,1,2.0,1,1,11,5,1,1.32,6.0,19
4,2,5,3,1,2,3,0,1,1,3,3,3,1,2.0,1,1,11,11,1,1.32,35.0,19
12,4,1,5,1,8,0,2,1,1,5,3,1,0,5.0,1,1,32,6,2,1.32,5.0,8
12,4,1,5,1,8,0,2,1,1,5,3,1,0,5.0,1,1,32,6,2,1.32,7.0,8
7,4,5,1,1,9,1,0,1,1,2,3,3,0,6.0,1,1,51,5,1,0.9,8.0,22
10,4,5,2,1,9,0,3,4,1,4,3,3,1,2.0,1,1,42,8,2,3.84,20.0,20
10,4,5,2,1,9,0,3,4,1,4,3,3,1,2.0,1,1,42,4,1,3.84,5.0,20
11,4,1,3,1,8,0,3,1,1,2,3,1,0,6.0,1,1,61,15,1,0.6,57.0,14
4,4,1,3,1,8,1,0,1,1,2,3,1,1,2.0,1,1,31,7,1,2.22,18.0,11
3,4,1,2,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,12,1,5.04,43.0,14
3,4,1,2,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,7,1,5.04,14.0,14
6,4,1,1,1,8,3,0,1,1,2,3,1,0,1.0,1,1,31,10,1,0.6,34.0,10
12,4,1,3,1,9,9,0,0,0,0,5,11,9,7.0,9,9,42,7,1,2.52,14.0,13
12,4,1,3,1,9,9,0,0,0,0,5,11,9,7.0,9,9,42,4,1,2.52,3.0,13
6,4,1,4,1,8,0,3,1,1,2,3,1,0,1.0,1,1,44,17,1,0.6,62.0,13
2,4,1,2,1,8,3,0,1,1,1,3,1,1,2.0,1,1,31,14,1,1.92,35.0,17
4,4,5,7,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,99,0,1.32,,20
4,4,5,7,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,6,1,1.32,10.0,20
3,4,1,1,1,8,3,0,1,1,3,5,1,0,1.0,1,9,42,99,0,1.32,,10
3,4,1,1,1,8,3,0,1,1,3,5,1,0,1.0,1,9,42,9,1,1.32,6.0,10
7,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,43,5,1,1.98,3.0,13
7,4,1,1,1,8,0,3,1,1,2,3,1,1,2.0,1,1,43,13,1,1.98,44.0,13
8,4,5,2,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,2,1.32,5.0,22
8,4,5,2,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,4,2,1.32,5.0,22
2,4,5,1,1,8,1,0,1,1,3,3,3,0,5.0,1,1,51,7,1,1.32,15.0,1
2,4,5,1,1,8,1,0,1,1,3,3,3,0,5.0,1,1,51,6,1,1.32,8.0,1
7,4,5,1,1,8,1,0,1,1,3,3,3,0,1.0,1,9,51,99,0,3.42,,22
7,4,5,1,1,8,1,0,1,1,3,3,3,0,1.0,1,9,51,5,1,3.42,5.0,22
3,4,1,5,1,9,0,5,1,1,3,3,1,0,7.0,1,1,32,16,1,1.32,61.0,12
4,4,1,3,1,9,3,0,1,1,2,3,1,0,5.0,1,1,42,8,1,6.96,22.0,17
4,4,1,3,1,9,3,0,1,1,2,3,1,0,5.0,1,1,42,11,1,6.96,38.0,17
7,4,1,5,1,8,1,0,0,1,2,3,1,1,2.0,1,1,11,5,1,0.9,7.0,14
11,4,1,4,1,8,0,3,2,1,3,3,1,1,2.0,1,1,62,15,1,1.32,29.0,15
11,4,1,4,1,8,0,3,2,1,3,3,1,1,2.0,1,1,62,8,1,1.32,15.0,15
11,4,1,1,1,8,0,4,3,1,3,4,1,1,2.0,1,1,61,12,2,8.16,20.0,9
11,4,1,1,1,8,0,4,3,1,3,4,1,1,2.0,1,1,61,9,2,8.16,8.0,9
4,4,1,1,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,16,1,1.32,52.0,12
4,4,1,1,1,9,0,3,1,1,2,3,1,0,6.0,1,1,31,3,1,1.32,,12
1,4,5,2,1,8,0,3,2,1,4,3,4,1,2.0,1,1,62,10,2,3.2,29.0,18
1,4,5,2,1,8,0,3,2,1,4,3,4,1,2.0,1,1,62,10,1,3.2,26.0,18
7,4,1,6,1,9,0,3,4,1,3,3,1,1,2.0,1,1,44,12,1,2.52,24.0,7
7,4,1,6,1,9,0,3,4,1,3,3,1,1,2.0,1,1,44,13,1,2.52,40.0,7
4,4,5,7,1,8,3,0,1,1,3,3,3,1,2.0,1,1,31,7,2,1.32,5.0,23
2,4,1,2,1,9,3,0,6,1,1,3,11,1,2.0,9,5,51,14,1,3.2,22.0,12
2,4,1,2,1,9,3,0,6,1,1,3,11,1,2.0,9,5,51,6,1,3.2,10.0,12
12,4,1,1,1,9,1,0,1,0,2,3,1,0,5.0,1,1,51,5,1,0.6,6.0,10
12,4,1,6,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,17,1,1.32,61.0,8
12,4,1,6,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,11,1,1.32,33.0,8
8,4,1,1,1,8,0,3,1,1,3,4,1,0,1.0,1,1,11,7,1,1.32,10.0,17
8,4,1,1,1,8,0,3,1,1,3,4,1,0,1.0,1,1,11,7,1,1.32,14.0,17
9,4,1,3,1,9,1,0,1,0,2,3,1,0,1.0,1,1,51,6,1,0.6,9.0,17
3,4,1,1,1,9,1,0,8,3,1,1,11,1,3.0,9,1,11,99,0,2.22,,13
3,4,1,1,1,9,1,0,8,3,1,1,11,1,3.0,9,1,11,8,1,2.22,14.0,13
1,4,1,5,1,8,0,3,1,1,2,3,1,0,7.0,1,1,61,11,1,0.6,34.0,8
5,4,5,5,1,9,1,0,1,1,3,3,3,1,2.0,1,1,51,5,1,4.5,,3
5,4,5,5,1,9,1,0,1,1,3,3,3,1,2.0,1,1,51,5,1,4.5,7.0,3
2,4,5,5,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,5,1,0.6,5.0,19
5,4,5,3,1,8,0,5,6,1,2,3,6,0,1.0,9,1,31,10,2,0.6,34.0,23
5,4,1,7,1,9,3,0,1,1,0,3,1,0,6.0,1,1,62,10,1,3.12,30.0,14
5,4,1,7,1,9,3,0,1,1,0,3,1,0,6.0,1,1,62,6,1,3.12,7.0,14
8,4,5,2,1,9,3,0,1,1,3,3,3,0,1.0,1,1,11,5,2,2.52,6.0,21
8,4,5,2,1,9,3,0,1,1,3,3,3,0,1.0,1,1,11,13,1,2.52,46.0,21
8,4,5,2,1,9,3,0,1,1,3,3,3,0,1.0,1,1,11,14,1,2.52,38.0,21
7,4,1,1,1,8,2,0,1,1,0,3,1,1,2.0,1,1,42,4,1,0.9,,16
11,4,1,3,1,9,9,0,0,0,0,5,11,9,,9,9,51,18,1,0.9,60.0,7
9,4,5,1,1,9,3,0,1,0,4,5,6,1,2.0,1,1,51,99,0,1.92,,21
3,4,5,1,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,8,1,3.84,23.0,19
3,4,5,1,1,8,0,3,3,1,4,3,3,1,2.0,1,1,61,8,2,3.84,17.0,19
5,4,1,2,1,9,9,0,0,0,0,5,11,9,,9,9,61,5,2,0.9,6.0,14
1,4,1,1,1,8,3,0,1,1,3,3,11,0,1.0,1,1,51,10,2,1.98,19.0,15
1,4,1,1,1,8,3,0,1,1,3,3,11,0,1.0,1,1,51,8,2,1.98,20.0,15
6,4,1,5,1,9,3,0,7,1,2,5,11,1,2.0,9,5,11,6,1,5.1,14.0,15
6,4,1,5,1,9,3,0,7,1,2,5,11,1,2.0,9,5,11,5,1,5.1,6.0,15
6,4,1,3,1,9,0,3,1,1,4,3,1,1,2.0,1,1,42,9,1,1.92,24.0,7
6,4,1,3,1,9,0,3,1,1,4,3,1,1,2.0,1,1,42,6,2,1.92,8.0,7
8,4,1,5,1,9,0,3,1,1,2,3,1,0,1.0,1,1,32,3,1,1.98,,11
8,4,1,5,1,9,0,3,1,1,2,3,1,0,1.0,1,1,32,7,1,1.98,16.0,11
11,4,1,3,1,8,1,0,3,1,3,3,1,1,3.0,1,1,31,8,1,1.92,18.0,10
3,4,1,6,1,5,1,0,1,1,1,3,1,9,7.0,1,1,11,5,1,0.6,9.0,9
9,4,1,6,1,8,3,0,1,1,3,3,1,0,1.0,1,1,24,4,2,0.6,4.0,8
6,4,1,3,1,9,0,4,1,1,4,3,1,1,2.0,1,1,41,16,1,1.32,44.0,14
6,4,1,3,1,9,0,4,1,1,4,3,1,1,2.0,1,1,41,13,1,1.32,43.0,14
6,4,1,2,1,9,0,2,2,1,3,3,1,1,2.0,1,1,22,9,2,5.1,25.0,13
6,4,1,1,1,9,0,2,1,1,3,3,1,0,6.0,1,1,44,13,1,1.98,,9
2,4,1,7,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,8,1,5.76,11.0,10
2,4,1,7,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,8,2,5.76,18.0,10
2,4,1,7,1,9,9,0,0,0,0,5,11,1,2.0,9,9,51,13,1,5.76,36.0,10
8,4,1,5,1,8,0,3,2,1,2,3,1,0,6.0,1,1,62,15,2,0.6,40.0,12
7,4,1,1,1,9,3,0,1,1,3,3,1,0,1.0,1,1,31,11,1,0.6,37.0,12
7,4,1,4,1,9,3,0,1,0,3,3,1,1,2.0,3,1,11,6,1,1.32,,13
7,4,1,4,1,9,3,0,1,0,3,3,1,1,2.0,3,1,11,12,1,1.32,39.0,13
12,4,1,6,1,8,1,0,1,1,3,3,1,0,1.0,1,1,51,10,2,2.52,29.0,12
12,4,1,6,1,8,1,0,1,1,3,3,1,0,1.0,1,1,51,15,1,2.52,50.0,12
12,4,1,6,1,8,1,0,1,1,3,3,1,0,1.0,1,1,51,13,1,2.52,45.0,12
12,4,1,6,1,8,1,0,1,1,3,3,1,0,1.0,1,1,51,5,1,2.52,8.0,12
1,4,5,4,1,8,1,0,1,1,3,3,3,0,6.0,1,1,31,5,1,3.12,6.0,22
1,4,5,4,1,8,1,0,1,1,3,3,3,0,6.0,1,1,31,6,2,3.12,11.0,22
3,4,5,7,1,9,1,0,1,1,3,3,3,1,2.0,1,1,51,5,1,2.52,9.0,0
5,4,1,6,1,8,0,3,3,1,3,3,1,1,2.0,1,1,62,13,2,1.32,41.0,14
5,4,1,6,1,8,0,3,3,1,3,3,1,1,2.0,1,1,62,5,1,1.32,8.0,14
6,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,9,24,16,1,0.6,34.0,9
3,4,5,4,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,9,1,5.1,26.0,23
3,4,5,4,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,7,1,5.1,16.0,23
5,4,5,5,1,8,0,3,1,1,2,3,3,9,7.0,1,1,11,5,1,5.72,5.0,20
5,4,5,5,1,8,0,3,1,1,2,3,3,9,7.0,1,1,11,7,1,5.72,14.0,20
5,4,1,5,1,8,0,3,1,1,2,3,1,0,1.0,1,1,24,6,1,1.92,14.0,7
9,4,5,5,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,8,2,6.96,19.0,23
9,4,5,5,1,9,9,0,0,0,0,5,6,1,2.0,9,9,62,6,2,6.96,3.0,23
6,4,1,1,1,8,0,5,1,1,2,3,1,0,1.0,1,1,31,11,1,1.32,23.0,14
11,4,5,3,1,8,0,2,2,1,5,3,3,1,2.0,1,1,44,10,2,3.12,31.0,20
11,4,5,3,1,8,0,2,2,1,5,3,3,1,2.0,1,1,44,9,1,3.12,25.0,20
11,4,5,3,1,8,0,2,2,1,5,3,3,1,2.0,1,1,44,14,2,3.12,49.0,20
2,4,1,2,1,9,3,0,2,2,0,4,2,1,3.0,9,5,51,6,1,0.6,10.0,13
7,4,1,1,1,9,9,0,0,0,0,5,11,9,,9,9,61,99,0,0.9,,12
4,1,5,4,1,9,3,0,1,1,2,2,3,0,1.0,1,1,41,4,1,3.2,4.0,20
4,1,5,4,1,9,3,0,1,1,2,2,3,0,1.0,1,1,41,6,1,3.2,10.0,20
2,4,1,1,1,9,3,0,1,1,2,3,1,0,5.0,1,1,11,9,2,1.32,22.0,7
2,4,1,1,1,9,3,0,1,1,2,3,1,0,5.0,1,1,11,10,2,1.32,27.0,7
5,4,1,5,1,8,3,0,1,1,4,3,1,1,2.0,1,1,41,9,1,1.92,28.0,12
5,4,1,5,1,8,3,0,1,1,4,3,1,1,2.0,1,1,41,6,1,1.92,6.0,12
11,4,1,2,1,9,0,3,1,1,3,3,1,0,6.0,2,2,61,13,1,1.32,34.0,9
11,4,1,2,1,9,0,3,1,1,3,3,1,0,6.0,2,2,61,11,2,1.32,9.0,9
7,4,1,5,1,8,0,1,1,1,0,4,1,0,1.0,1,1,44,6,2,1.32,9.0,13
7,4,1,5,1,8,0,1,1,1,0,4,1,0,1.0,1,1,44,11,2,1.32,33.0,13
8,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,9,5,11,5,1,1.32,7.0,16
8,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,9,5,11,5,1,1.32,6.0,16
9,4,5,3,1,9,0,3,1,1,2,3,3,1,2.0,1,1,32,5,2,1.92,4.0,22
9,4,5,3,1,9,0,3,1,1,2,3,3,1,2.0,1,1,32,9,2,1.92,27.0,22
4,4,5,7,1,8,3,0,1,1,2,3,6,0,1.0,1,1,51,7,2,0.6,3.0,19
2,4,1,6,1,8,0,3,1,1,3,3,1,0,5.0,1,1,44,15,1,1.32,34.0,10
2,4,1,6,1,8,0,3,1,1,3,3,1,0,5.0,1,1,44,9,2,1.32,26.0,10
12,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,62,5,1,3.12,9.0,18
12,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,62,9,1,3.12,26.0,18
12,4,5,3,1,8,0,3,3,1,4,3,3,1,2.0,1,1,62,10,2,3.12,31.0,18
6,4,1,1,1,8,2,0,1,1,2,3,1,0,6.0,1,1,11,9,2,4.5,25.0,11
6,4,1,1,1,8,2,0,1,1,2,3,1,0,6.0,1,1,11,9,2,4.5,28.0,11
5,4,5,2,1,8,0,5,1,1,4,3,3,0,6.0,1,1,62,4,1,2.52,5.0,20
5,4,5,2,1,8,0,5,1,1,4,3,3,0,6.0,1,1,62,12,2,2.52,31.0,20
10,4,5,2,1,9,3,0,1,1,0,5,3,0,1.0,9,2,51,15,1,2.58,46.0,18
3,4,1,4,1,9,3,0,1,1,3,5,1,0,1.0,1,1,42,99,0,1.32,,14
3,4,1,4,1,9,3,0,1,1,3,5,1,0,1.0,1,1,42,99,0,1.32,,14
9,4,5,2,1,8,3,0,1,1,3,3,6,1,2.0,1,1,11,5,1,1.32,7.0,0
9,4,5,2,1,8,3,0,1,1,3,3,6,1,2.0,1,1,11,4,1,1.32,4.0,0
9,4,1,2,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,5,2,1.32,4.0,13
9,4,1,2,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,4,1,1.32,,13
7,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,41,12,2,5.72,29.0,15
7,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,41,16,1,5.72,59.0,15
6,4,1,3,1,9,1,0,1,1,3,3,1,0,6.0,1,1,24,11,1,1.6,36.0,11
8,4,1,4,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,8,2,6.32,7.0,9
8,4,1,4,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,5,1,6.32,6.0,9
3,4,1,3,1,9,1,0,1,1,2,3,1,9,7.0,1,1,51,15,2,0.6,47.0,12
9,4,1,2,1,9,0,4,3,1,2,5,1,0,1.0,1,1,61,6,1,1.98,6.0,12
9,4,1,2,1,9,0,4,3,1,2,5,1,0,1.0,1,1,61,8,1,1.98,15.0,12
7,4,5,4,1,8,1,0,1,1,2,3,3,0,5.0,1,1,31,5,1,3.84,8.0,20
7,4,5,4,1,8,1,0,1,1,2,3,3,0,5.0,1,1,31,5,1,3.84,6.0,20
12,4,1,2,1,8,3,0,1,1,2,3,1,0,1.0,1,1,42,10,2,1.32,29.0,13
5,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,21,15,1,3.12,44.0,18
5,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,21,12,1,3.12,30.0,18
5,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,1,21,7,2,3.12,13.0,18
2,4,5,4,1,8,0,1,1,1,2,3,3,0,5.0,1,1,62,7,1,2.52,4.0,1
2,4,5,4,1,8,0,1,1,1,2,3,3,0,5.0,1,1,62,5,1,2.52,7.0,1
8,4,1,1,1,8,0,5,1,1,4,3,1,1,2.0,1,1,44,6,2,1.32,8.0,16
8,4,1,1,1,8,0,5,1,1,4,3,1,1,2.0,1,1,44,4,1,1.32,2.0,16
11,4,5,4,1,8,1,0,1,1,5,3,3,1,2.0,1,1,51,8,1,4.5,21.0,21
11,4,5,4,1,8,1,0,1,1,5,3,3,1,2.0,1,1,51,7,1,4.5,8.0,21
4,4,1,1,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,6,1,1.92,8.0,14
4,4,1,1,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,15,1,1.92,56.0,14
4,4,1,1,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,11,1,1.92,37.0,14
11,4,1,4,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,13,1,6.0,29.0,12
11,4,1,4,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,11,2,6.0,34.0,12
11,4,1,4,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,15,2,6.0,46.0,12
12,4,1,4,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,6,1,1.32,8.0,11
12,4,1,4,1,8,1,0,1,1,3,3,1,1,2.0,1,1,51,6,1,1.32,15.0,11
3,4,5,3,1,9,3,0,1,0,1,2,3,0,6.0,1,1,31,7,1,1.98,10.0,21
3,4,5,3,1,9,3,0,1,0,1,2,3,0,6.0,1,1,31,11,2,1.98,,21
1,4,5,6,1,9,3,0,1,1,2,5,3,1,2.0,1,1,51,5,1,4.44,8.0,0
1,4,5,6,1,9,3,0,1,1,2,5,3,1,2.0,1,1,51,9,1,4.44,26.0,0
1,4,5,6,1,9,3,0,1,1,2,5,3,1,2.0,1,1,51,6,1,4.44,7.0,0
12,4,1,1,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,18,1,3.12,69.0,14
12,4,1,1,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,15,1,3.12,46.0,14
8,4,1,1,1,8,0,3,1,1,5,4,1,0,1.0,1,1,42,16,2,1.32,56.0,9
9,4,5,3,1,8,0,5,1,1,5,3,3,9,7.0,1,1,61,11,1,1.32,37.0,0
12,4,5,5,1,8,2,0,1,1,3,3,3,0,1.0,1,1,23,4,1,1.32,5.0,21
12,4,5,5,1,8,2,0,1,1,3,3,3,0,1.0,1,1,23,11,1,1.32,35.0,21
10,4,1,2,1,8,3,0,1,1,3,3,1,0,5.0,1,1,42,7,2,1.32,17.0,9
10,4,1,2,1,8,3,0,1,1,3,3,1,0,5.0,1,1,42,9,1,1.32,22.0,9
3,4,5,4,1,8,3,0,1,3,2,3,6,1,2.0,9,4,51,7,1,1.32,19.0,20
3,4,5,4,1,8,3,0,1,3,2,3,6,1,2.0,9,4,51,6,1,1.32,12.0,20
1,4,1,4,1,9,3,0,1,1,2,3,1,0,1.0,9,1,11,6,2,0.6,12.0,8
9,2,1,1,1,9,0,3,1,0,3,3,1,1,2.0,1,1,11,9,1,3.12,27.0,7
9,2,1,1,1,9,0,3,1,0,3,3,1,1,2.0,1,1,11,7,1,3.12,15.0,7
9,2,1,1,1,9,0,3,1,0,3,3,1,1,2.0,1,1,11,8,1,3.12,7.0,7
10,4,5,4,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,7,1,1.32,12.0,19
10,4,5,4,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,4,1,1.32,3.0,19
1,4,1,1,1,9,3,0,1,1,2,3,1,0,1.0,1,1,11,11,1,1.32,34.0,14
3,4,1,3,1,9,0,3,1,1,3,3,1,9,7.0,1,1,24,9,1,7.47,21.0,15
3,4,1,3,1,9,0,3,1,1,3,3,1,9,7.0,1,1,24,14,1,7.47,48.0,15
3,4,1,3,1,9,0,3,1,1,3,3,1,9,7.0,1,1,24,16,1,7.47,,15
3,4,1,3,1,9,0,3,1,1,3,3,1,9,7.0,1,1,24,14,1,7.47,43.0,15
11,4,5,1,1,8,2,0,1,1,3,3,3,1,2.0,1,1,51,5,1,3.12,4.0,17
2,4,1,6,1,9,3,0,1,1,4,3,1,1,2.0,9,1,11,5,2,3.84,6.0,14
2,4,1,6,1,9,3,0,1,1,4,3,1,1,2.0,9,1,11,11,1,3.84,34.0,14
7,4,1,5,1,9,9,0,0,0,0,5,11,9,,9,9,44,7,1,0.6,13.0,13
1,4,1,5,1,5,3,0,1,1,2,1,1,1,2.0,1,1,77,9,1,1.32,21.0,15
1,4,1,5,1,5,3,0,1,1,2,1,1,1,2.0,1,1,77,99,0,1.32,,15
1,4,5,1,1,8,0,3,1,1,3,3,6,0,1.0,1,1,61,5,1,1.32,,17
1,4,5,1,1,8,0,3,1,1,3,3,6,0,1.0,1,1,61,10,2,1.32,29.0,17
1,4,1,1,1,8,0,3,3,1,3,3,1,1,2.0,1,1,23,17,1,1.32,48.0,9
1,4,1,1,1,8,0,3,3,1,3,3,1,1,2.0,1,1,23,6,1,1.32,7.0,9
5,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,2,4.38,8.0,21
5,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,99,0,4.38,,21
11,4,5,4,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,7,1,1.32,14.0,17
11,4,5,4,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,10,1,1.32,18.0,17
7,4,1,6,1,9,0,2,3,1,3,3,1,1,2.0,1,1,31,8,2,6.36,15.0,15
7,4,1,6,1,9,0,2,3,1,3,3,1,1,2.0,1,1,31,6,1,6.36,5.0,15
11,4,5,1,1,9,3,0,1,1,3,5,3,1,2.0,1,1,11,5,1,2.52,4.0,19
11,4,5,1,1,9,3,0,1,1,3,5,3,1,2.0,1,1,11,4,1,2.52,3.0,19
5,4,1,5,1,8,1,0,1,1,2,3,1,1,2.0,1,1,11,8,1,5.04,,9
5,4,1,5,1,8,1,0,1,1,2,3,1,1,2.0,1,1,11,10,2,5.04,32.0,9
2,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,15,1,1.32,57.0,10
2,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,99,0,1.32,,10
6,4,5,2,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,9,1,0.6,19.0,20
1,4,5,1,1,9,3,0,1,1,2,3,3,0,5.0,1,1,42,11,2,3.2,34.0,19
1,4,5,1,1,9,3,0,1,1,2,3,3,0,5.0,1,1,42,8,2,3.2,,19
10,3,5,2,1,8,3,0,3,1,3,3,3,1,2.0,1,1,31,13,2,5.94,41.0,22
10,3,5,2,1,8,3,0,3,1,3,3,3,1,2.0,1,1,31,6,1,5.94,3.0,22
5,4,1,4,1,9,0,4,1,1,2,3,1,0,1.0,1,1,42,15,2,0.6,48.0,10
12,4,5,4,1,8,0,3,1,1,3,3,3,1,2.0,1,1,32,5,1,2.52,4.0,23
12,4,5,4,1,8,0,3,1,1,3,3,3,1,2.0,1,1,32,11,1,2.52,32.0,23
5,4,1,5,1,5,0,3,1,1,2,3,1,1,2.0,1,1,61,6,1,0.6,6.0,15
10,4,5,2,1,8,3,0,1,1,5,3,3,0,1.0,1,1,43,10,1,0.6,33.0,19
11,4,1,1,1,8,0,3,1,1,2,3,1,0,7.0,1,1,41,8,1,0.6,21.0,8
5,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,99,0,4.38,,16
5,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,7,1,4.38,16.0,16
7,4,1,6,1,9,0,2,1,1,2,3,1,0,1.0,1,1,11,14,1,0.6,34.0,10
10,4,5,3,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,5,1,6.32,6.0,20
10,4,5,3,1,8,3,0,1,1,3,3,3,1,2.0,1,1,51,11,1,6.32,31.0,20
3,4,1,2,1,8,0,3,1,1,2,3,1,0,1.0,1,1,51,7,1,1.32,16.0,18
3,4,1,2,1,8,0,3,1,1,2,3,1,0,1.0,1,1,51,12,1,1.32,24.0,18
