pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS,severity_score,component_1,total_acc,fatal_acc,severe_acc,light_acc,weightedAccCount,base_risk_score,risk_score_per_row
2023028768,1,1,1,3000,4799.0,4797.0,,28740735.0,,,,,61,2023,5,31,33,4,1,4,9,3,2,9,3,0,1,1,4,3,1,7.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,223933.0,636629.0,2,3,2,1983,15,1,1.0,5,3000,3,2,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023028770,1,1,1,681,115.0,120.0,,670001.0,,,,,20,2023,7,23,67,4,1,1,0,3,2,8,1,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,4,42,422,0.0,16,1,185820.0,664926.0,1,2,1,2021,5,2,1.0,5,681,0,0,8,1,4.0,42,422.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023028770,1,1,1,681,115.0,120.0,,670001.0,,,,,20,2023,7,23,67,4,1,1,0,3,2,8,1,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,4,42,422,0.0,16,1,185820.0,664926.0,2,1,2,2001,9,1,1.0,5,229,3,2,1,1,4.0,42,422.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023028827,1,2,1,3730,204.0,101.0,,20003.0,,,,,43,2023,5,28,75,4,1,1,0,3,1,8,3,0,1,1,2,3,1,1.0,1,1,9,9,9,3,3,9,7,77,777,99.0,16,1,215963.0,641231.0,1,1,1,2018,5,1,2.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023028853,1,1,1,5000,248.0,197.0,,24170112.0,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180497.0,670053.0,1,5,2,1986,12,1,1.0,1,5000,3,2,1,1,5.0,51,511.0,0.0,13.0,1,,,1,2,9,0,0,9,9,0.3103,2.31
2023028853,1,1,1,5000,248.0,197.0,,24170112.0,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180497.0,670053.0,2,7,2,1962,16,1,1.0,1,5000,3,2,1,1,5.0,51,511.0,0.0,13.0,1,,,1,2,9,0,0,9,9,0.3103,2.31
2023028853,1,1,1,5000,248.0,197.0,,24170112.0,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180497.0,670053.0,3,6,1,2010,10,1,6.0,1,7400,0,0,8,3,4.0,41,411.0,0.0,13.0,1,,,1,2,9,0,0,9,9,0.3103,2.31
2023028853,1,1,1,5000,248.0,197.0,,24170112.0,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180497.0,670053.0,4,2,2,1988,12,2,1.0,1,5000,3,2,1,1,5.0,51,511.0,0.0,13.0,1,,,1,2,9,0,0,9,9,0.3103,2.31
2023028853,1,1,1,5000,248.0,197.0,,24170112.0,,,,,20,2023,5,1,50,4,1,2,0,3,5,9,1,0,1,1,4,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180497.0,670053.0,5,4,2,1970,16,1,1.0,1,5000,3,2,1,1,5.0,51,511.0,0.0,13.0,1,,,1,2,9,0,0,9,9,0.3103,2.31
2023028942,1,1,1,7600,507.0,510.0,,200006.0,,,,,12,2023,9,8,56,4,1,6,0,3,2,8,0,3,1,1,3,3,1,6.0,1,1,9,9,9,0,0,9,2,24,246,0.0,15,1,207147.0,759090.0,1,2,2,2009,7,1,9.0,5,7600,3,4,1,2,2.0,24,246.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023028942,1,1,1,7600,507.0,510.0,,200006.0,,,,,12,2023,9,8,56,4,1,6,0,3,2,8,0,3,1,1,3,3,1,6.0,1,1,9,9,9,0,0,9,2,24,246,0.0,15,1,207147.0,759090.0,2,1,2,2004,9,2,1.0,5,7600,3,2,1,2,2.0,24,246.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023029134,1,1,1,5000,1994.0,1934.0,,15930724.0,,,,,20,2023,5,1,47,4,1,2,9,3,1,9,0,5,1,1,0,3,1,,1,1,9,9,9,3,3,9,5,51,511,0.0,13,1,176683.0,661036.0,1,1,1,2008,7,2,1.0,1,5000,0,0,8,2,5.0,51,511.0,0.0,13.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023029140,1,1,1,3000,916.0,937.0,,120214.0,,,,,61,2023,3,6,71,2,5,2,1,2,1,8,0,3,1,1,2,3,6,2.0,1,1,9,9,9,3,4,1,1,11,111,0.0,12,1,219136.0,633110.0,1,2,1,2022,6,1,11.0,5,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,2,4,1,0,1,0,3,0.1034,4.1
2023029156,1,1,1,2650,221.0,163.0,,7260003.0,,,,,20,2023,1,24,24,4,5,3,1,3,5,8,3,0,1,1,2,3,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,16,1,185175.0,671578.0,1,2,2,1956,18,1,1.0,1,2650,3,2,1,1,5.0,51,511.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023029156,1,1,1,2650,221.0,163.0,,7260003.0,,,,,20,2023,1,24,24,4,5,3,1,3,5,8,3,0,1,1,2,3,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,16,1,185175.0,671578.0,2,1,1,1985,12,2,1.0,1,2650,0,0,8,1,5.0,51,511.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023029206,1,1,1,5000,2503.0,2524.0,,53000001.0,,,,,20,2023,3,27,55,4,1,2,1,3,2,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,181153.0,665174.0,1,2,1,2004,9,1,1.0,5,6100,0,0,8,1,5.0,51,512.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023029206,1,1,1,5000,2503.0,2524.0,,53000001.0,,,,,20,2023,3,27,55,4,1,2,1,3,2,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,181153.0,665174.0,2,1,2,2005,8,1,23.0,5,637,3,8,1,2,3.0,32,323.0,99.0,26.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023029232,1,1,1,9600,161.0,169.0,,12130008.0,,,,,12,2023,7,9,46,4,1,1,1,3,5,8,3,0,1,1,1,3,1,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,16,1,206851.0,749829.0,1,2,2,2020,12,2,1.0,1,9600,3,2,1,3,3.0,31,311.0,0.0,16.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023029232,1,1,1,9600,161.0,169.0,,12130008.0,,,,,12,2023,7,9,46,4,1,1,1,3,5,8,3,0,1,1,1,3,1,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,16,1,206851.0,749829.0,2,1,2,1984,12,1,1.0,1,6800,3,2,1,1,3.0,31,311.0,0.0,15.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023029272,1,1,1,1061,258.0,315.0,,7910002.0,,,,,14,2023,10,31,39,4,1,3,0,3,1,9,3,0,1,1,2,3,1,6.0,1,1,9,9,9,3,3,1,2,23,237,0.0,16,1,231909.0,737198.0,1,3,1,1995,12,2,1.0,5,635,0,0,8,2,2.0,23,234.0,8.0,29.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023029280,1,1,1,6700,112.0,311.0,,90004.0,,,,,12,2023,5,4,94,4,5,5,0,3,2,8,3,0,1,1,3,3,3,6.0,1,1,9,9,9,0,0,9,2,22,221,0.0,16,1,249644.0,744613.0,1,2,2,1994,13,1,1.0,5,6700,3,2,1,1,2.0,22,221.0,0.0,16.0,1,1.0,,1,2,2,0,0,2,2,0.069,2.07
2023029280,1,1,1,6700,112.0,311.0,,90004.0,,,,,12,2023,5,4,94,4,5,5,0,3,2,8,3,0,1,1,3,3,3,6.0,1,1,9,9,9,0,0,9,2,22,221,0.0,16,1,249644.0,744613.0,2,3,2,1997,9,1,1.0,5,786,3,2,1,1,2.0,22,222.0,3.0,31.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023029331,1,1,1,70,307.0,302.0,,8070011.0,,,,,38,2023,6,11,80,4,5,1,1,3,2,8,0,3,3,1,3,3,3,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,167320.0,633180.0,1,2,1,0,99,0,1.0,5,0,0,0,8,1,,99,,,,1,,,1,2,8,0,3,5,14,0.4828,2.48
2023029331,1,1,1,70,307.0,302.0,,8070011.0,,,,,38,2023,6,11,80,4,5,1,1,3,2,8,0,3,3,1,3,3,3,2.0,1,1,9,9,9,0,0,9,6,61,613,0.0,13,1,167320.0,633180.0,2,3,1,2019,5,1,11.0,1,1303,0,0,8,2,6.0,62,623.0,99.0,26.0,1,,,1,2,8,0,3,5,14,0.4828,2.48
